date,Open,High,Low,Close,Adj Close,Volume
2021-08-27,147.47999572753906,148.75,146.8300018310547,148.60000610351562,147.97720336914062,55802400
2021-08-30,149.0,153.49000549316406,148.61000061035156,153.1199951171875,152.478271484375,90956700
2021-08-31,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,151.1936798095703,86453100
2021-09-01,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,151.8708038330078,80313700
2021-09-02,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,153.00604248046875,71115500
2021-09-03,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,153.6533203125,57808700
2021-09-07,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,156.0333251953125,82278300
2021-09-08,156.97999572753906,157.0399932861328,153.97999572753906,155.11000061035156,154.45993041992188,74420200
2021-09-09,155.49000549316406,156.11000061035156,153.9499969482422,154.07000732421875,153.42430114746094,57305700
2021-09-10,155.0,155.47999572753906,148.6999969482422,148.97000122070312,148.34567260742188,140893200
2021-09-13,150.6300048828125,151.4199981689453,148.75,149.5500030517578,148.92323303222656,102404300
2021-09-14,150.35000610351562,151.07000732421875,146.91000366210938,148.1199951171875,147.49920654296875,109296300
2021-09-15,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,148.40541076660156,83281300
2021-09-16,148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,148.16641235351562,68034100
2021-09-17,148.82000732421875,148.82000732421875,145.75999450683594,146.05999755859375,145.4478759765625,129868800
2021-09-20,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,142.3409423828125,123478900
2021-09-21,143.92999267578125,144.60000610351562,142.77999877929688,143.42999267578125,142.828857421875,75834000
2021-09-22,144.4499969482422,146.42999267578125,143.6999969482422,145.85000610351562,145.23875427246094,76404300
2021-09-23,146.64999389648438,147.0800018310547,145.63999938964844,146.8300018310547,146.2146453857422,64838200
2021-09-24,145.66000366210938,147.47000122070312,145.55999755859375,146.9199981689453,146.30426025390625,53477900
2021-09-27,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,144.7607421875,74150700
2021-09-28,143.25,144.75,141.69000244140625,141.91000366210938,141.3152618408203,108972300
2021-09-29,142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,142.2313995361328,74602000
2021-09-30,143.66000366210938,144.3800048828125,141.27999877929688,141.5,140.90696716308594,89056700
2021-10-01,141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,142.05213928222656,94639600
2021-10-04,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,138.55686950683594,98322000
2021-10-05,139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,140.5186004638672,80861100
2021-10-06,139.47000122070312,142.14999389648438,138.3699951171875,142.0,141.40487670898438,83221100
2021-10-07,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,142.68946838378906,61732700
2021-10-08,144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,142.30108642578125,58773200
2021-10-11,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,142.21148681640625,64452200
2021-10-12,143.22999572753906,143.25,141.0399932861328,141.50999450683594,140.91693115234375,73035900
2021-10-13,141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,140.3194580078125,78762700
2021-10-14,142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,143.15750122070312,69907100
2021-10-15,143.77000427246094,144.89999389648438,143.50999450683594,144.83999633789062,144.23297119140625,67940300
2021-10-18,143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,145.93580627441406,85589200
2021-10-19,147.00999450683594,149.1699981689453,146.5500030517578,148.75999450683594,148.13653564453125,76378900
2021-10-20,148.6999969482422,149.75,148.1199951171875,149.25999450683594,148.63442993164062,58418800
2021-10-21,148.80999755859375,149.63999938964844,147.8699951171875,149.47999572753906,148.853515625,61421000
2021-10-22,149.69000244140625,150.17999267578125,148.63999938964844,148.69000244140625,148.0668487548828,58883400
2021-10-25,148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,148.0170440673828,50720600
2021-10-26,149.3300018310547,150.83999633789062,149.00999450683594,149.32000732421875,148.69419860839844,60893400
2021-10-27,149.36000061035156,149.72999572753906,148.49000549316406,148.85000610351562,148.22618103027344,56094900
2021-10-28,149.82000732421875,153.1699981689453,149.72000122070312,152.57000732421875,151.9305877685547,100077900
2021-10-29,147.22000122070312,149.94000244140625,146.41000366210938,149.8000030517578,149.1721954345703,124953200
2021-11-01,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,148.33570861816406,74588300
2021-11-02,148.66000366210938,151.57000732421875,148.64999389648438,150.02000427246094,149.39126586914062,69122000
2021-11-03,150.38999938964844,151.97000122070312,149.82000732421875,151.49000549316406,150.8551025390625,54511500
2021-11-04,151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,150.3273162841797,60394600
2021-11-05,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,150.8658447265625,65463900
2021-11-08,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,150.02813720703125,55020900
2021-11-09,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,150.39712524414062,56787900
2021-11-10,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,147.51504516601562,65187100
2021-11-11,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,147.46517944335938,41000000
2021-11-12,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,149.5793914794922,63804000
2021-11-15,150.3699951171875,151.8800048828125,149.42999267578125,150.0,149.58935546875,59222800
2021-11-16,149.94000244140625,151.49000549316406,149.33999633789062,151.0,150.58660888671875,59256200
2021-11-17,151.0,155.0,150.99000549316406,153.49000549316406,153.06979370117188,88807000
2021-11-18,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,157.4377899169922,137827700
2021-11-19,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,160.11045837402344,117305600
2021-11-22,161.67999267578125,165.6999969482422,161.0,161.02000427246094,160.5791778564453,117467900
2021-11-23,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,160.96812438964844,96041900
2021-11-24,160.75,162.13999938964844,159.63999938964844,161.94000244140625,161.49667358398438,69463600
2021-11-26,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,156.38070678710938,76959800
2021-11-29,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,159.8013153076172,88748200
2021-11-30,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,164.84747314453125,174048100
2021-12-01,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,164.3189239501953,152052500
2021-12-02,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,163.31167602539062,136739200
2021-12-03,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,161.3969268798828,118023100
2021-12-06,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,164.86741638183594,107497000
2021-12-07,169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,170.7113494873047,120405400
2021-12-08,172.1300048828125,175.9600067138672,170.6999969482422,175.0800018310547,174.60067749023438,116998900
2021-12-09,174.91000366210938,176.75,173.9199981689453,174.55999755859375,174.0821075439453,108923700
2021-12-10,175.2100067138672,179.6300048828125,174.69000244140625,179.4499969482422,178.95872497558594,115402700
2021-12-13,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,175.25888061523438,153237000
2021-12-14,175.25,177.74000549316406,172.2100067138672,174.3300018310547,173.8527374267578,139380400
2021-12-15,175.11000061035156,179.5,172.30999755859375,179.3000030517578,178.80914306640625,131063300
2021-12-16,179.27999877929688,181.13999938964844,170.75,172.25999450683594,171.78839111328125,150185800
2021-12-17,169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,170.6714630126953,195432700
2021-12-20,168.27999877929688,170.5800018310547,167.4600067138672,169.75,169.2852783203125,107499100
2021-12-21,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,172.5164031982422,91185900
2021-12-22,173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,175.15914916992188,92135300
2021-12-23,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,175.79739379882812,68356600
2021-12-27,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,179.83631896972656,74919600
2021-12-28,180.16000366210938,181.3300018310547,178.52999877929688,179.2899932861328,178.79916381835938,79144300
2021-12-29,179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,178.888916015625,62348900
2021-12-30,179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,177.71214294433594,59773000
2021-12-31,178.08999633789062,179.22999572753906,177.25999450683594,177.57000732421875,177.08387756347656,64062300
2022-01-03,177.8300018310547,182.8800048828125,177.7100067138672,182.00999450683594,181.51170349121094,104487900
2022-01-04,182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,179.20803833007812,99310400
2022-01-05,179.61000061035156,180.1699981689453,174.63999938964844,174.9199981689453,174.44113159179688,94537600
2022-01-06,172.6999969482422,175.3000030517578,171.63999938964844,172.0,171.52911376953125,96904000
2022-01-07,172.88999938964844,174.13999938964844,171.02999877929688,172.1699981689453,171.6986541748047,86709100
2022-01-10,169.0800018310547,172.5,168.1699981689453,172.19000244140625,171.71859741210938,106765600
2022-01-11,172.32000732421875,175.17999267578125,170.82000732421875,175.0800018310547,174.60067749023438,76138300
2022-01-12,176.1199951171875,177.17999267578125,174.82000732421875,175.52999877929688,175.04945373535156,74805200
2022-01-13,175.77999877929688,176.6199951171875,171.7899932861328,172.19000244140625,171.71859741210938,84505800
2022-01-14,171.33999633789062,173.77999877929688,171.08999633789062,173.07000732421875,172.59620666503906,80440800
2022-01-18,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,169.33514404296875,90956700
2022-01-19,170.0,171.0800018310547,165.94000244140625,166.22999572753906,165.77490234375,94815000
2022-01-20,166.97999572753906,169.67999267578125,164.17999267578125,164.50999450683594,164.05963134765625,91420500
2022-01-21,164.4199981689453,166.3300018310547,162.3000030517578,162.41000366210938,161.9653778076172,122848900
2022-01-24,160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,161.17752075195312,162294600
2022-01-25,158.97999572753906,162.75999450683594,157.02000427246094,159.77999877929688,159.34255981445312,115798400
2022-01-26,163.5,164.38999938964844,157.82000732421875,159.69000244140625,159.25282287597656,108275300
2022-01-27,162.4499969482422,163.83999633789062,158.27999877929688,159.22000122070312,158.7841033935547,121954600
2022-01-28,165.7100067138672,170.35000610351562,162.8000030517578,170.3300018310547,169.8636932373047,179935700
2022-01-31,170.16000366210938,175.0,169.50999450683594,174.77999877929688,174.30149841308594,115541600
2022-02-01,174.00999450683594,174.83999633789062,172.30999755859375,174.61000061035156,174.13198852539062,86213900
2022-02-02,174.75,175.8800048828125,173.3300018310547,175.83999633789062,175.3585968017578,84914300
2022-02-03,174.47999572753906,176.24000549316406,172.1199951171875,172.89999389648438,172.42665100097656,89418100
2022-02-04,171.67999267578125,174.10000610351562,170.67999267578125,172.38999938964844,172.1370849609375,82465400
2022-02-07,172.86000061035156,173.9499969482422,170.9499969482422,171.66000366210938,171.4081573486328,77251200
2022-02-08,171.72999572753906,175.35000610351562,171.42999267578125,174.8300018310547,174.57350158691406,74829200
2022-02-09,176.0500030517578,176.64999389648438,174.89999389648438,176.27999877929688,176.02137756347656,71285000
2022-02-10,174.13999938964844,175.47999572753906,171.5500030517578,172.1199951171875,171.8674774169922,90865900
2022-02-11,172.3300018310547,173.0800018310547,168.0399932861328,168.63999938964844,168.39259338378906,98670700
2022-02-14,167.3699951171875,169.5800018310547,166.55999755859375,168.8800048828125,168.63223266601562,86185500
2022-02-15,170.97000122070312,172.9499969482422,170.25,172.7899932861328,172.5364990234375,62527400
2022-02-16,171.85000610351562,173.33999633789062,170.0500030517578,172.5500030517578,172.29685974121094,61177400
2022-02-17,171.02999877929688,171.91000366210938,168.47000122070312,168.8800048828125,168.63223266601562,69589300
2022-02-18,169.82000732421875,170.5399932861328,166.19000244140625,167.3000030517578,167.05455017089844,82772700
2022-02-22,164.97999572753906,166.69000244140625,162.14999389648438,164.32000732421875,164.0789337158203,91162800
2022-02-23,165.5399932861328,166.14999389648438,159.75,160.07000732421875,159.83517456054688,90009200
2022-02-24,152.5800018310547,162.85000610351562,152.0,162.74000549316406,162.50125122070312,141147500
2022-02-25,163.83999633789062,165.1199951171875,160.8699951171875,164.85000610351562,164.608154296875,91974200
2022-02-28,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,164.87774658203125,95056600
2022-03-01,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,162.9605712890625,83474400
2022-03-02,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,166.31564331054688,79724800
2022-03-03,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,165.98611450195312,76678400
2022-03-04,164.49000549316406,165.5500030517578,162.10000610351562,163.1699981689453,162.93060302734375,83737200
2022-03-07,163.36000061035156,165.02000427246094,159.0399932861328,159.3000030517578,159.06629943847656,96418800
2022-03-08,158.82000732421875,162.8800048828125,155.8000030517578,157.44000244140625,157.20901489257812,131148300
2022-03-09,161.47999572753906,163.41000366210938,159.41000366210938,162.9499969482422,162.7109375,91454900
2022-03-10,160.1999969482422,160.38999938964844,155.97999572753906,158.52000427246094,158.28744506835938,105342000
2022-03-11,158.92999267578125,159.27999877929688,154.5,154.72999572753906,154.50299072265625,96970100
2022-03-14,151.4499969482422,154.1199951171875,150.10000610351562,150.6199951171875,150.39901733398438,108732100
2022-03-15,150.89999389648438,155.57000732421875,150.3800048828125,155.08999633789062,154.86245727539062,92964300
2022-03-16,157.0500030517578,160.0,154.4600067138672,159.58999633789062,159.35586547851562,102300200
2022-03-17,158.61000061035156,161.0,157.6300048828125,160.6199951171875,160.3843536376953,75615400
2022-03-18,160.50999450683594,164.47999572753906,159.75999450683594,163.97999572753906,163.7394256591797,123511700
2022-03-21,163.50999450683594,166.35000610351562,163.00999450683594,165.3800048828125,165.1373748779297,95811400
2022-03-22,165.50999450683594,169.4199981689453,164.91000366210938,168.82000732421875,168.57232666015625,81532000
2022-03-23,167.99000549316406,172.63999938964844,167.64999389648438,170.2100067138672,169.96029663085938,98062700
2022-03-24,171.05999755859375,174.13999938964844,170.2100067138672,174.07000732421875,173.8146209716797,90131400
2022-03-25,173.8800048828125,175.27999877929688,172.75,174.72000122070312,174.4636688232422,80546200
2022-03-28,172.1699981689453,175.72999572753906,172.0,175.60000610351562,175.34237670898438,90371900
2022-03-29,176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,178.69744873046875,100589400
2022-03-30,178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,177.5092010498047,92633200
2022-03-31,177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,174.3538360595703,103049300
2022-04-01,174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,174.05426025390625,78751300
2022-04-04,174.57000732421875,178.49000549316406,174.44000244140625,178.44000244140625,178.17820739746094,76468400
2022-04-05,177.5,178.3000030517578,174.4199981689453,175.05999755859375,174.80316162109375,73401800
2022-04-06,172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,171.57791137695312,89058800
2022-04-07,171.16000366210938,173.36000061035156,169.85000610351562,172.13999938964844,171.887451171875,77594700
2022-04-08,171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,169.8404541015625,76575500
2022-04-11,168.7100067138672,169.02999877929688,165.5,165.75,165.50682067871094,72246700
2022-04-12,168.02000427246094,169.8699951171875,166.63999938964844,167.66000366210938,167.41403198242188,79265200
2022-04-13,167.38999938964844,171.0399932861328,166.77000427246094,170.39999389648438,170.14999389648438,70618900
2022-04-14,170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,165.04750061035156,75329400
2022-04-18,163.9199981689453,166.60000610351562,163.57000732421875,165.07000732421875,164.8278350830078,69023900
2022-04-19,165.02000427246094,167.82000732421875,163.91000366210938,167.39999389648438,167.15440368652344,67723800
2022-04-20,168.75999450683594,168.8800048828125,166.10000610351562,167.22999572753906,166.98464965820312,67929800
2022-04-21,168.91000366210938,171.52999877929688,165.91000366210938,166.4199981689453,166.17584228515625,87227800
2022-04-22,166.4600067138672,167.8699951171875,161.5,161.7899932861328,161.55262756347656,84882400
2022-04-25,161.1199951171875,163.1699981689453,158.4600067138672,162.8800048828125,162.6410369873047,96046400
2022-04-26,162.25,162.33999633789062,156.72000122070312,156.8000030517578,156.56996154785156,95623200
2022-04-27,155.91000366210938,159.7899932861328,155.3800048828125,156.57000732421875,156.34030151367188,88063200
2022-04-28,159.25,164.52000427246094,158.92999267578125,163.63999938964844,163.39991760253906,130216800
2022-04-29,161.83999633789062,166.1999969482422,157.25,157.64999389648438,157.418701171875,131747600
2022-05-02,156.7100067138672,158.22999572753906,153.27000427246094,157.9600067138672,157.72825622558594,123055300
2022-05-03,158.14999389648438,160.7100067138672,156.32000732421875,159.47999572753906,159.2460174560547,88966500
2022-05-04,159.6699981689453,166.47999572753906,159.25999450683594,166.02000427246094,165.77642822265625,108256500
2022-05-05,163.85000610351562,164.0800018310547,154.9499969482422,156.77000427246094,156.54000854492188,130525300
2022-05-06,156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,157.27999877929688,116124600
2022-05-09,154.92999267578125,155.8300018310547,151.49000549316406,152.05999755859375,152.05999755859375,131577900
2022-05-10,155.52000427246094,156.74000549316406,152.92999267578125,154.50999450683594,154.50999450683594,115366700
2022-05-11,153.5,155.4499969482422,145.80999755859375,146.5,146.5,142689800
2022-05-12,142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,142.55999755859375,182602000
2022-05-13,144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,147.11000061035156,113990900
2022-05-16,145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,145.5399932861328,86643800
2022-05-17,148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,149.24000549316406,78336300
2022-05-18,146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,140.82000732421875,109742900
2022-05-19,139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,137.35000610351562,136095600
2022-05-20,139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,137.58999633789062,137426100
2022-05-23,137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,143.11000061035156,117726300
2022-05-24,140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,140.36000061035156,104132700
2022-05-25,138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,140.52000427246094,92482700
2022-05-26,137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,143.77999877929688,90601500
2022-05-27,145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,149.63999938964844,90978500
2022-05-31,149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,148.83999633789062,103718400
2022-06-01,149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,148.7100067138672,74286600
2022-06-02,147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,151.2100067138672,72348100
2022-06-03,146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,145.3800048828125,88471400
2022-06-06,147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,146.13999938964844,71598400
2022-06-07,144.35000610351562,149.0,144.10000610351562,148.7100067138672,148.7100067138672,67808200
2022-06-08,148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,147.9600067138672,53950200
2022-06-09,147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,142.63999938964844,69473000
2022-06-10,140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,137.1300048828125,91437900
